Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9
71,1,0,2017,11,27,11,6,35.307
72,0,1,2017,11,27,11,8,56.438
73,1,0,2017,11,27,11,10,34.522
74,1,0,2017,11,27,11,10,34.633
75,1,0,2017,11,27,11,11,21.263
76,1,0,2017,11,27,11,15,48.05
77,1,0,2017,11,27,11,15,52.806
78,1,0,2017,11,27,11,17,33.765
79,1,0,2017,11,27,11,20,4.874
80,1,0,2017,11,27,11,23,6.115
81,1,0,2017,11,27,11,25,10.801
82,1,0,2017,11,27,11,25,10.878
83,0,1,2017,11,27,11,35,40.29
84,0,1,2017,11,27,11,35,41.802
85,1,0,2017,11,27,12,3,27.857
86,1,0,2017,11,27,12,3,31.91
87,1,0,2017,11,27,12,3,32.137
88,1,0,2017,11,27,12,3,34.082
89,0,1,2017,11,27,12,3,59.286
90,1,0,2017,11,27,12,4,39.597
91,1,0,2017,11,27,12,4,44.063
92,1,0,2017,11,27,12,10,16.583
93,1,0,2017,11,27,12,10,19.103
94,1,0,2017,11,27,12,12,48.926
95,1,0,2017,11,27,12,12,49.139
96,1,0,2017,11,27,12,12,55.234
97,1,0,2017,11,27,12,13,28.796
98,1,0,2017,11,27,12,14,4.937
99,1,0,2017,11,27,12,14,33.317
100,1,0,2017,11,27,12,14,53.008
101,1,0,2017,11,27,12,14,53.136
102,1,0,2017,11,27,12,14,53.289
103,1,0,2017,11,27,12,14,53.605
104,1,0,2017,11,27,12,15,21.426
105,0,1,2017,11,27,12,44,10.833
106,0,1,2017,11,27,12,44,11.244
107,1,0,2017,11,27,12,47,42.707
108,0,1,2017,11,27,12,49,32.225
109,1,0,2017,11,27,13,32,56.312
110,1,0,2017,11,27,13,34,25.908
111,0,1,2017,11,27,13,49,7.3
112,0,1,2017,11,27,13,51,6.77
113,0,1,2017,11,27,13,51,7.865
114,0,1,2017,11,27,14,24,12.095
115,1,0,2017,11,27,14,55,43.124
116,1,0,2017,11,27,14,55,44.86
117,1,0,2017,11,27,15,9,17.848
118,1,0,2017,11,27,15,9,26.862
119,1,0,2017,11,27,15,40,48.696
120,1,0,2017,11,27,15,40,55.918
121,1,0,2017,11,27,15,41,1.265
122,1,0,2017,11,27,15,42,0.539
123,1,0,2017,11,27,15,42,48.913
124,1,0,2017,11,27,15,43,18.917
125,1,0,2017,11,27,16,28,2.737
126,1,0,2017,11,27,16,29,11.37
127,1,0,2017,11,27,16,29,15.543
128,1,0,2017,11,27,16,29,25.593
129,1,0,2017,11,27,16,29,46.091
130,1,0,2017,11,27,16,30,13.976
131,1,0,2017,11,27,16,30,27.155
132,1,0,2017,11,27,16,31,4.533
133,1,0,2017,11,27,16,31,4.599
134,1,0,2017,11,27,16,31,8.987
135,1,0,2017,11,27,16,31,20.436
136,1,0,2017,11,27,16,31,48.418
137,1,0,2017,11,27,16,31,48.471
138,1,0,2017,11,27,16,31,50.023
139,1,0,2017,11,27,16,32,57.975
140,1,0,2017,11,27,16,33,10.17
141,1,0,2017,11,27,16,33,10.455
142,1,0,2017,11,27,16,34,8.946
143,1,0,2017,11,27,16,34,22.595
144,1,0,2017,11,27,16,36,15.213
145,1,0,2017,11,27,16,36,15.752
146,1,0,2017,11,27,16,57,8.157
147,0,1,2017,11,27,17,22,53.116
148,0,1,2017,11,27,18,55,47.602
