Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9
119,1,0,2017,12,8,14,16,59.189
120,1,0,2017,12,8,14,17,30.19
121,1,0,2017,12,8,14,18,57.71
122,0,1,2017,12,8,14,24,38.697
123,1,0,2017,12,8,14,26,15.573
124,0,1,2017,12,8,14,27,57.699
125,0,1,2017,12,8,14,33,27.616
126,1,0,2017,12,8,14,49,33.361
127,0,1,2017,12,8,14,51,3.021
128,0,1,2017,12,8,14,51,12.862
129,1,0,2017,12,8,14,53,36.87
130,1,0,2017,12,8,14,53,38.041
131,1,0,2017,12,8,14,53,40.888
132,0,1,2017,12,8,15,6,37.8
133,0,1,2017,12,8,15,6,38.315
134,0,1,2017,12,8,15,6,39.495
135,0,1,2017,12,8,15,6,41.43
136,0,1,2017,12,8,15,6,41.711
137,0,1,2017,12,8,15,6,43.291
138,0,1,2017,12,8,15,6,56.829
139,0,1,2017,12,8,15,6,57.126
140,0,1,2017,12,8,15,6,59.146
141,1,0,2017,12,8,15,14,26.689
142,0,1,2017,12,8,15,29,49.372
143,0,1,2017,12,8,15,29,58.345
144,0,1,2017,12,8,15,30,2.74
145,0,1,2017,12,8,15,31,11.242
146,0,1,2017,12,8,15,31,11.502
147,0,1,2017,12,8,15,35,3.079
148,0,1,2017,12,8,15,35,3.228
149,0,1,2017,12,8,15,35,4.504
150,0,1,2017,12,8,15,35,12.025
151,0,1,2017,12,8,15,37,22.262
152,0,1,2017,12,8,15,37,22.874
153,0,1,2017,12,8,15,39,7.154
154,0,1,2017,12,8,15,39,7.395
155,0,1,2017,12,8,15,43,15.898
156,0,1,2017,12,8,15,43,15.95
157,1,0,2017,12,8,15,43,45.098
158,1,0,2017,12,8,15,44,15.812
159,1,0,2017,12,8,15,47,27.575
160,0,1,2017,12,8,15,50,7.091
161,0,1,2017,12,8,15,56,18.892
162,1,0,2017,12,8,15,56,57.865
163,0,1,2017,12,8,15,57,48.177
164,0,1,2017,12,8,16,0,3.01
165,0,1,2017,12,8,16,0,3.911
166,0,1,2017,12,8,16,0,6.773
167,0,1,2017,12,8,16,0,8.583
168,1,0,2017,12,8,16,23,2.033
169,0,1,2017,12,8,16,31,27.13
170,0,1,2017,12,8,16,31,28.572
171,0,1,2017,12,8,16,33,5.549
172,0,1,2017,12,8,17,1,11.634
173,0,1,2017,12,8,17,3,31.472
174,0,1,2017,12,8,17,3,33.212
175,0,1,2017,12,8,17,3,34.752
176,0,1,2017,12,8,17,3,38.654
177,0,1,2017,12,8,17,16,25.381
178,0,1,2017,12,8,17,41,12.375
179,0,1,2017,12,8,17,41,30.777
180,0,1,2017,12,8,17,41,51.188
181,0,1,2017,12,8,17,41,53.287
182,0,1,2017,12,8,17,41,53.322
183,0,1,2017,12,8,18,30,33.662
184,0,1,2017,12,8,18,36,26.197
