Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9
192,1,0,2017,11,23,15,1,37.994
193,1,0,2017,11,23,15,1,42.122
194,1,0,2017,11,23,15,1,48.962
195,1,0,2017,11,23,15,2,1.355
196,1,0,2017,11,23,15,2,2.607
197,1,0,2017,11,23,15,2,16.781
198,1,0,2017,11,23,15,4,19.424
199,1,0,2017,11,23,15,4,21.89
200,1,0,2017,11,23,15,4,46.138
201,1,0,2017,11,23,15,5,46.269
202,0,1,2017,11,23,15,5,52.478
203,1,0,2017,11,23,16,9,4.702
204,1,0,2017,11,23,16,10,5.54
205,0,1,2017,11,23,16,18,29.872
206,1,0,2017,11,23,16,27,52.197
207,1,0,2017,11,23,16,29,58.066
208,1,0,2017,11,23,16,29,58.211
209,1,0,2017,11,23,18,37,28.085
210,1,0,2017,11,23,18,37,34.09
211,1,0,2017,11,23,18,38,59.698
